rounds,seed,question_index,effect
30,73,6110,-0.16666666666666663
30,73,6117,0.0
30,73,6119,-0.5833333333333333
30,73,6142,-0.5
30,73,6191,-0.16666666666666663
30,73,6244,0.0
30,73,6273,0.0
30,73,6280,0.0
30,73,6406,0.0
30,73,6419,0.0
30,73,6424,0.0
30,73,6431,0.0
30,73,6459,0.0
30,73,6461,0.0
30,73,6497,0.0
30,73,6518,-0.41666666666666663
30,73,6531,-0.75
30,73,6577,-0.16666666666666663
30,73,6578,-0.5833333333333333
30,73,6579,0.0
30,73,6580,-0.5
30,73,6656,0.0
30,73,6659,0.0
30,73,6663,0.0
30,73,6717,0.0
30,73,6729,0.0
30,73,6737,0.0
30,73,6767,0.0
30,73,6777,0.0
30,73,6782,0.0
30,73,6792,0.0
30,73,6826,-0.41666666666666663
30,73,6837,-0.5833333333333333
30,73,6840,0.0
30,73,6850,0.4166666666666667
30,73,6861,0.0
30,73,6911,0.0
30,73,6925,0.5833333333333334
30,73,7001,0.0
30,73,7028,0.9166666666666666
30,73,7037,0.0
30,73,7062,-0.33333333333333337
30,73,7089,-0.75
30,73,7108,0.0
30,73,7127,0.0
30,73,7130,-0.16666666666666663
30,73,7171,-0.16666666666666663
30,73,7187,0.75
30,73,7204,0.0
30,73,7206,-0.33333333333333337
30,73,7245,0.75
30,73,7249,0.0
30,73,7274,-0.5833333333333333
30,73,7285,-0.41666666666666663
30,73,7287,0.4166666666666667
30,73,7339,-0.33333333333333337
30,73,7369,-0.25
30,73,7379,0.0
30,73,7414,-0.16666666666666663
30,73,7440,-0.41666666666666663
10,101,5,0.0
10,101,21,0.0
10,101,27,0.0
10,101,67,-0.75
10,101,71,0.0
10,101,122,0.0
10,101,133,0.0
10,101,163,0.0
10,101,164,0.0
10,101,172,0.0
10,101,177,0.0
10,101,185,0.0
10,101,189,0.0
10,101,195,0.0
10,101,220,0.75
10,101,241,0.0
10,101,260,0.75
10,101,264,0.25
10,101,272,0.0
10,101,295,0.0
10,101,355,0.0
10,101,376,0.0
10,101,407,0.75
10,101,431,0.25
10,101,450,0.5
10,101,468,-0.25
10,101,484,0.0
10,101,487,0.0
10,101,511,0.0
10,101,518,0.0
10,101,525,0.5
10,101,529,0.0
10,101,552,0.0
10,101,560,0.0
10,101,594,0.75
10,101,612,0.0
10,101,620,0.0
10,101,646,0.0
10,101,648,0.5
10,101,656,0.0
10,101,665,0.0
10,101,669,0.0
10,101,676,0.0
10,101,695,0.0
10,101,701,0.0
10,101,715,0.0
10,101,725,0.0
10,101,726,0.0
10,101,745,0.0
10,101,751,0.75
10,101,773,0.0
10,101,802,0.0
10,101,803,0.0
10,101,892,0.75
10,101,918,0.0
10,101,931,0.0
10,101,973,0.0
10,101,989,-0.25
10,101,1022,0.0
10,101,1023,0.25
10,101,1034,0.0
10,101,1064,0.0
10,101,1072,0.0
10,101,1088,0.0
10,101,1095,0.0
10,101,1097,0.0
10,101,1099,0.0
10,101,1123,0.0
10,101,1147,0.0
10,101,1157,0.0
10,101,1170,0.75
10,101,1190,0.0
10,101,1206,0.0
10,101,1219,0.0
10,101,1249,0.0
10,101,1288,0.0
10,101,1310,0.0
10,101,1331,0.0
10,101,1353,0.0
10,101,1354,0.0
10,101,1356,0.0
10,101,1358,0.0
10,101,1379,0.0
10,101,1396,0.0
10,101,1402,0.0
10,101,1424,0.0
10,101,1469,0.0
10,101,1476,0.0
10,101,1499,0.0
10,101,1525,0.0
10,101,1548,0.0
10,101,1564,-0.5
10,101,1577,0.0
10,101,1609,0.0
10,101,1622,0.0
10,101,1662,0.0
10,101,1681,0.0
10,101,1684,0.0
10,101,1689,0.0
10,101,1746,0.75
10,101,1779,0.0
10,101,1784,0.0
10,101,1794,0.0
10,101,1839,0.0
10,101,1859,0.0
10,101,1883,0.75
10,101,1885,0.0
10,101,1980,0.0
10,101,1987,0.0
10,101,2019,0.0
10,101,2065,0.0
10,101,2088,0.0
10,101,2096,0.0
10,101,2193,0.0
10,101,2227,0.0
10,101,2243,0.0
10,101,2248,0.0
10,101,2259,0.0
10,101,2289,-0.75
10,101,2295,0.0
10,101,2335,-0.5
10,101,2340,0.0
10,101,2398,0.0
10,101,2400,0.0
10,101,2432,0.0
10,101,2438,0.0
10,101,2445,0.0
10,101,2484,0.0
10,101,2555,0.0
10,101,2578,0.0
10,101,2598,0.0
10,101,2600,0.0
10,101,2611,0.5
10,101,2666,0.0
10,101,2672,0.0
10,101,2679,0.0
10,101,2693,0.0
10,101,2716,0.0
10,101,2753,0.0
10,101,2760,0.75
10,101,2771,0.0
10,101,2787,0.5
10,101,2789,0.0
10,101,2798,0.75
10,101,2813,0.75
10,101,2824,0.0
10,101,2859,0.0
10,101,2894,0.0
10,101,2917,0.0
10,101,2942,0.0
10,101,2957,0.0
10,101,3030,0.0
10,101,3064,0.0
10,101,3084,0.0
10,101,3108,0.0
10,101,3121,0.0
10,101,3156,0.0
10,101,3219,0.0
10,101,3220,0.75
10,101,3222,0.0
10,101,3249,0.0
10,101,3257,0.0
10,101,3326,0.0
10,101,3333,0.0
10,101,3335,0.0
10,101,3340,0.75
10,101,3380,0.0
10,101,3382,0.25
10,101,3385,0.0
10,101,3404,0.0
10,101,3405,0.0
10,101,3424,0.0
10,101,3433,0.75
10,101,3442,-0.25
10,101,3447,0.0
10,101,3454,0.75
10,101,3464,0.0
10,101,3499,0.75
10,101,3560,0.0
10,101,3574,0.5
10,101,3584,0.0
10,101,3597,0.0
10,101,3600,0.0
10,101,3605,0.75
10,101,3621,0.75
10,101,3657,0.0
10,101,3662,0.0
10,101,3680,0.0
10,101,3684,0.0
10,101,3698,-0.75
10,101,3709,0.0
10,101,3718,-0.75
10,101,3754,0.0
10,101,3769,0.0
10,101,3773,0.0
10,101,3796,0.0
10,101,3805,0.0
10,101,3815,0.0
10,101,3820,0.0
10,101,3880,0.0
10,101,3915,0.0
10,101,3928,-0.5
10,101,3945,0.25
10,101,3969,0.25
10,101,3978,0.0
10,101,4003,-0.25
10,101,4007,0.0
10,101,4025,0.0
10,101,4075,0.0
10,101,4083,0.0
10,101,4157,0.25
10,101,4163,-0.25
10,101,4176,0.0
10,101,4186,0.0
10,101,4192,0.0
10,101,4197,-0.25
10,101,4209,-0.5
10,101,4213,0.0
10,101,4231,0.0
10,101,4237,0.0
10,101,4256,0.0
10,101,4261,0.0
10,101,4263,0.0
10,101,4269,-0.75
10,101,4293,0.0
10,101,4300,0.0
10,101,4313,0.0
10,101,4346,0.0
10,101,4349,0.0
10,101,4365,0.0
10,101,4394,0.75
10,101,4404,-0.75
10,101,4408,0.5
10,101,4411,0.0
10,101,4436,0.75
10,101,4441,0.75
10,101,4442,0.75
10,101,4446,0.0
10,101,4455,0.0
10,101,4480,0.0
10,101,4490,-0.5
10,101,4499,0.0
10,101,4501,0.0
10,101,4503,0.75
10,101,4506,0.0
10,101,4529,0.0
10,101,4561,0.0
10,101,4568,-0.25
10,101,4569,0.0
10,101,4578,0.0
10,101,4591,0.0
10,101,4605,-0.5
10,101,4641,0.75
10,101,4664,0.25
10,101,4666,0.0
10,101,4678,0.0
10,101,4686,0.0
10,101,4698,0.25
10,101,4703,0.0
10,101,4704,0.0
10,101,4709,0.0
10,101,4719,0.75
10,101,4727,0.0
10,101,4744,0.5
10,101,4746,0.0
10,101,4770,0.0
10,101,4781,0.0
10,101,4813,-0.25
10,101,4851,0.0
10,101,4858,0.0
10,101,4870,0.75
10,101,4911,0.25
10,101,4980,0.0
10,101,5002,0.0
10,101,5019,0.0
10,101,5061,0.0
10,101,5078,-0.75
10,101,5083,0.0
10,101,5095,0.0
10,101,5103,0.0
10,101,5107,0.0
10,101,5115,0.75
10,101,5146,0.0
10,101,5154,0.0
10,101,5180,0.0
10,101,5185,0.0
10,101,5195,0.0
10,101,5203,0.0
10,101,5243,0.0
10,101,5261,0.0
10,101,5282,0.75
10,101,5286,-0.25
10,101,5301,0.0
10,101,5317,0.0
10,101,5324,0.0
10,101,5384,0.0
10,101,5386,-0.5
10,101,5404,0.0
10,101,5422,0.0
10,101,5433,0.0
10,101,5435,0.5
10,101,5454,0.0
10,101,5462,0.0
10,101,5476,0.0
10,101,5494,0.0
10,101,5511,-0.5
10,101,5523,0.25
10,101,5529,0.0
10,101,5550,0.0
10,101,5551,0.0
10,101,5556,-0.5
10,101,5564,0.0
10,101,5577,0.0
10,101,5597,0.0
10,101,5599,-0.5
10,101,5609,0.0
10,101,5612,0.0
10,101,5625,0.0
10,101,5657,0.0
10,101,5684,0.0
10,101,5711,0.0
10,101,5734,0.0
10,101,5788,0.0
10,101,5794,0.0
10,101,5795,0.0
10,101,5816,0.25
10,101,5825,0.0
10,101,5833,0.0
10,101,5834,0.75
10,101,5835,0.0
10,101,5858,0.0
10,101,5860,-0.25
10,101,5902,0.0
10,101,5903,0.0
10,101,5935,0.0
10,101,5992,0.5
10,101,6002,-0.25
10,101,6059,0.0
10,101,6076,0.0
10,101,6109,0.0
10,101,6110,0.0
10,101,6117,0.0
10,101,6119,0.0
10,101,6142,0.0
10,101,6191,0.0
10,101,6244,0.0
10,101,6273,0.0
10,101,6280,0.0
10,101,6406,0.0
10,101,6419,0.0
10,101,6424,0.0
10,101,6431,0.0
10,101,6459,0.0
10,101,6461,0.0
10,101,6497,0.0
10,101,6518,0.0
10,101,6531,0.75
10,101,6577,0.0
10,101,6578,0.0
10,101,6579,0.0
10,101,6580,0.0
10,101,6656,0.25
10,101,6659,0.0
10,101,6663,0.0
10,101,6717,0.25
10,101,6729,-0.5
10,101,6737,0.0
10,101,6767,0.0
10,101,6777,0.0
10,101,6782,0.0
10,101,6792,0.0
10,101,6826,0.0
10,101,6837,0.25
10,101,6840,0.0
10,101,6850,0.5
10,101,6861,0.0
10,101,6911,0.0
10,101,6925,-0.5
10,101,7001,0.0
10,101,7028,0.0
10,101,7037,0.0
10,101,7062,-0.5
10,101,7089,-0.75
10,101,7108,0.0
10,101,7127,0.0
10,101,7130,0.0
10,101,7171,0.0
10,101,7187,-0.5
10,101,7204,0.0
10,101,7206,0.0
10,101,7245,0.0
10,101,7249,0.0
10,101,7274,0.0
10,101,7285,0.5
10,101,7287,-0.75
10,101,7339,0.0
10,101,7369,0.0
10,101,7379,0.0
10,101,7414,0.0
10,101,7440,0.0
30,101,5,0.0
30,101,21,0.0
30,101,27,-0.33333333333333337
30,101,67,-0.5833333333333333
30,101,71,0.0
30,101,122,-0.16666666666666663
30,101,133,0.0
30,101,163,0.0
30,101,164,0.5833333333333334
30,101,172,0.0
30,101,177,-0.25
30,101,185,0.0
30,101,189,0.0
30,101,195,0.0
30,101,220,0.5833333333333334
30,101,241,0.0
30,101,260,0.9166666666666666
30,101,264,0.3333333333333333
30,101,272,0.0
30,101,295,0.0
30,101,355,0.0
30,101,376,0.0
30,101,407,0.75
30,101,431,0.5
30,101,450,0.75
30,101,468,-0.5833333333333333
30,101,484,0.0
30,101,487,-0.25
30,101,511,-0.25
30,101,518,-0.41666666666666663
30,101,525,0.5833333333333334
30,101,529,0.0
30,101,552,0.0
30,101,560,0.0
30,101,594,0.75
30,101,612,0.0
30,101,620,0.0
30,101,646,0.0
30,101,648,0.5
30,101,656,0.0
30,101,665,0.0
30,101,669,0.0
30,101,676,0.0
30,101,695,-0.16666666666666663
30,101,701,-0.16666666666666663
30,101,715,0.0
30,101,725,0.0
30,101,726,0.0
30,101,745,0.0
30,101,751,0.9166666666666666
30,101,773,0.0
30,101,802,-0.41666666666666663
30,101,803,0.0
30,101,892,0.9166666666666666
30,101,918,0.0
30,101,931,0.0
30,101,973,0.0
30,101,989,-0.16666666666666663
30,101,1022,0.0
30,101,1023,0.75
30,101,1034,-0.5833333333333333
30,101,1064,0.0
30,101,1072,0.0
30,101,1088,0.0
30,101,1095,-0.16666666666666663
30,101,1097,0.0
30,101,1099,0.0
30,101,1123,0.5833333333333334
30,101,1147,0.0
30,101,1157,-0.16666666666666663
30,101,1170,0.3333333333333333
30,101,1190,0.0
30,101,1206,0.0
30,101,1219,0.0
30,101,1249,-0.33333333333333337
30,101,1288,0.0
30,101,1310,-0.5833333333333333
30,101,1331,0.0
30,101,1353,0.0
30,101,1354,0.0
30,101,1356,0.0
30,101,1358,-0.25
30,101,1379,0.16666666666666666
30,101,1396,0.0
30,101,1402,-0.16666666666666663
30,101,1424,0.4166666666666667
30,101,1469,0.0
30,101,1476,0.0
30,101,1499,-0.16666666666666663
30,101,1525,0.0
30,101,1548,0.0
30,101,1564,-0.33333333333333337
30,101,1577,0.16666666666666666
30,101,1609,0.0
30,101,1622,-0.16666666666666663
30,101,1662,-0.41666666666666663
30,101,1681,0.0
30,101,1684,0.0
30,101,1689,0.0
30,101,1746,0.9166666666666666
30,101,1779,0.0
30,101,1784,0.0
30,101,1794,0.0
30,101,1839,-0.16666666666666663
30,101,1859,0.0
30,101,1883,0.5833333333333334
30,101,1885,0.0
30,101,1980,0.0
30,101,1987,0.0
30,101,2019,0.0
30,101,2065,0.0
30,101,2088,-0.5833333333333333
30,101,2096,0.0
30,101,2193,0.0
30,101,2227,0.0
30,101,2243,0.0
30,101,2248,0.0
30,101,2259,0.0
30,101,2289,-0.9166666666666666
30,101,2295,0.0
30,101,2335,-0.16666666666666663
30,101,2340,0.0
30,101,2398,0.0
30,101,2400,0.0
30,101,2432,0.0
30,101,2438,0.0
30,101,2445,0.0
30,101,2484,-0.16666666666666663
30,101,2555,0.4166666666666667
30,101,2578,0.0
30,101,2598,0.0
30,101,2600,0.0
30,101,2611,0.4166666666666667
30,101,2666,-0.16666666666666663
30,101,2672,0.0
30,101,2679,0.0
30,101,2693,-0.41666666666666663
30,101,2716,0.0
30,101,2753,0.0
30,101,2760,0.9166666666666666
30,101,2771,0.0
30,101,2787,0.75
30,101,2789,-0.16666666666666663
30,101,2798,0.75
30,101,2813,0.9166666666666666
30,101,2824,0.0
30,101,2859,0.0
30,101,2894,0.0
30,101,2917,0.0
30,101,2942,-0.16666666666666663
30,101,2957,0.0
30,101,3030,-0.16666666666666663
30,101,3064,0.0
30,101,3084,0.16666666666666666
30,101,3108,0.0
30,101,3121,0.5833333333333334
30,101,3156,0.0
30,101,3219,0.0
30,101,3220,0.75
30,101,3222,0.4166666666666667
30,101,3249,0.16666666666666666
30,101,3257,0.0
30,101,3326,0.0
30,101,3333,0.0
30,101,3335,0.0
30,101,3340,0.9166666666666666
30,101,3380,-0.16666666666666663
30,101,3382,0.75
30,101,3385,0.0
30,101,3404,0.0
30,101,3405,0.0
30,101,3424,0.0
30,101,3433,0.3333333333333333
30,101,3442,-0.16666666666666663
30,101,3447,-0.16666666666666663
30,101,3454,0.5
30,101,3464,0.0
30,101,3499,0.9166666666666666
30,101,3560,-0.16666666666666663
30,101,3574,0.4166666666666667
30,101,3584,-0.16666666666666663
30,101,3597,0.0
30,101,3600,-0.25
30,101,3605,0.6666666666666666
30,101,3621,0.9166666666666666
30,101,3657,0.0
30,101,3662,0.0
30,101,3680,0.0
30,101,3684,-0.25
30,101,3698,-0.9166666666666666
30,101,3709,0.0
30,101,3718,-0.33333333333333337
30,101,3754,0.0
30,101,3769,0.0
30,101,3773,0.25
30,101,3796,0.0
30,101,3805,0.0
30,101,3815,0.3333333333333333
30,101,3820,-0.25
30,101,3880,0.0
30,101,3915,0.0
30,101,3928,-0.16666666666666663
30,101,3945,0.75
30,101,3969,0.75
30,101,3978,-0.41666666666666663
30,101,4003,-0.16666666666666663
30,101,4007,-0.5833333333333333
30,101,4025,0.0
30,101,4075,0.0
30,101,4083,0.0
30,101,4157,0.5833333333333334
30,101,4163,-0.16666666666666663
30,101,4176,-0.16666666666666663
30,101,4186,0.0
30,101,4192,0.0
30,101,4197,-0.16666666666666663
30,101,4209,-0.33333333333333337
30,101,4213,-0.16666666666666663
30,101,4231,0.16666666666666666
30,101,4237,0.0
30,101,4256,0.0
30,101,4261,-0.25
30,101,4263,0.0
30,101,4269,-0.75
30,101,4293,0.16666666666666666
30,101,4300,0.0
30,101,4313,-0.16666666666666663
30,101,4346,0.0
30,101,4349,0.16666666666666666
30,101,4365,0.0
30,101,4394,0.75
30,101,4404,-0.9166666666666666
30,101,4408,0.16666666666666666
30,101,4411,0.0
30,101,4436,0.9166666666666666
30,101,4441,0.75
30,101,4442,0.75
30,101,4446,0.3333333333333333
30,101,4455,0.0
30,101,4480,-0.16666666666666663
30,101,4490,-0.16666666666666663
30,101,4499,0.0
30,101,4501,0.0
30,101,4503,0.9166666666666666
30,101,4506,-0.5833333333333333
30,101,4529,0.0
30,101,4561,0.0
30,101,4568,-0.5
30,101,4569,0.0
30,101,4578,0.4166666666666667
30,101,4591,0.0
30,101,4605,-0.16666666666666663
30,101,4641,0.75
30,101,4664,0.3333333333333333
30,101,4666,0.0
30,101,4678,0.0
30,101,4686,-0.16666666666666663
30,101,4698,0.5833333333333334
30,101,4703,0.16666666666666666
30,101,4704,0.0
30,101,4709,0.0
30,101,4719,0.75
30,101,4727,0.0
30,101,4744,0.5833333333333334
30,101,4746,0.0
30,101,4770,-0.16666666666666663
30,101,4781,0.0
30,101,4813,-0.16666666666666663
30,101,4851,0.4166666666666667
30,101,4858,0.0
30,101,4870,0.9166666666666666
30,101,4911,0.5
30,101,4980,0.0
30,101,5002,0.0
30,101,5019,0.0
30,101,5061,0.0
30,101,5078,-0.6666666666666667
30,101,5083,0.0
30,101,5095,0.0
30,101,5103,0.0
30,101,5107,0.0
30,101,5115,0.6666666666666666
30,101,5146,0.0
30,101,5154,0.0
30,101,5180,0.0
30,101,5185,0.0
30,101,5195,0.0
30,101,5203,0.0
30,101,5243,0.0
30,101,5261,-0.16666666666666663
30,101,5282,0.3333333333333333
30,101,5286,-0.33333333333333337
30,101,5301,0.16666666666666666
30,101,5317,0.0
30,101,5324,-0.16666666666666663
30,101,5384,0.0
30,101,5386,-0.41666666666666663
30,101,5404,0.0
30,101,5422,0.0
30,101,5433,0.0
30,101,5435,0.3333333333333333
30,101,5454,-0.16666666666666663
30,101,5462,0.0
30,101,5476,0.0
30,101,5494,0.0
30,101,5511,-0.16666666666666663
30,101,5523,0.75
30,101,5529,0.0
30,101,5550,0.0
30,101,5551,0.0
30,101,5556,-0.16666666666666663
30,101,5564,0.0
30,101,5577,0.0
30,101,5597,-0.41666666666666663
30,101,5599,-0.75
30,101,5609,0.16666666666666666
30,101,5612,0.0
30,101,5625,0.0
30,101,5657,0.0
30,101,5684,0.0
30,101,5711,-0.16666666666666663
30,101,5734,0.0
30,101,5788,0.0
30,101,5794,0.16666666666666666
30,101,5795,-0.5833333333333333
30,101,5816,0.16666666666666666
30,101,5825,0.0
30,101,5833,0.0
30,101,5834,0.75
30,101,5835,-0.16666666666666663
30,101,5858,0.0
30,101,5860,-0.33333333333333337
30,101,5902,-0.41666666666666663
30,101,5903,0.0
30,101,5935,-0.25
30,101,5992,0.5833333333333334
30,101,6002,-0.75
30,101,6059,-0.25
30,101,6076,-0.16666666666666663
30,101,6109,0.0
30,101,6110,-0.41666666666666663
30,101,6117,0.0
30,101,6119,-0.25
30,101,6142,0.0
30,101,6191,0.0
30,101,6244,0.0
30,101,6273,0.0
30,101,6280,0.0
30,101,6406,0.0
30,101,6419,0.0
30,101,6424,0.0
30,101,6431,0.0
30,101,6459,0.0
30,101,6461,0.0
30,101,6497,0.0
30,101,6518,-0.16666666666666663
30,101,6531,0.75
30,101,6577,0.0
30,101,6578,0.25
30,101,6579,0.0
30,101,6580,-0.41666666666666663
30,101,6656,0.5833333333333334
30,101,6659,0.0
30,101,6663,-0.41666666666666663
30,101,6717,0.5
30,101,6729,-0.16666666666666663
30,101,6737,0.0
30,101,6767,-0.41666666666666663
30,101,6777,0.0
30,101,6782,0.0
30,101,6792,0.0
30,101,6826,-0.16666666666666663
30,101,6837,0.16666666666666666
30,101,6840,0.0
30,101,6850,0.3333333333333333
30,101,6861,0.0
30,101,6911,0.0
30,101,6925,-0.16666666666666663
30,101,7001,0.0
30,101,7028,0.0
30,101,7037,-0.16666666666666663
30,101,7062,-0.16666666666666663
30,101,7089,-0.33333333333333337
30,101,7108,-0.16666666666666663
30,101,7127,0.0
30,101,7130,0.0
30,101,7171,0.0
30,101,7187,-0.16666666666666663
30,101,7204,0.0
30,101,7206,-0.16666666666666663
30,101,7245,0.0
30,101,7249,0.0
30,101,7274,0.0
30,101,7285,0.75
30,101,7287,-0.33333333333333337
30,101,7339,-0.33333333333333337
30,101,7369,0.0
30,101,7379,0.16666666666666666
30,101,7414,0.0
30,101,7440,0.0
10,127,5,0.0
10,127,21,0.0
10,127,27,0.75
10,127,67,0.5
10,127,71,0.0
10,127,122,0.0
10,127,133,0.0
10,127,163,0.0
10,127,164,0.75
10,127,172,0.0
10,127,177,0.0
10,127,185,0.0
10,127,189,0.0
10,127,195,0.0
10,127,220,0.0
10,127,241,0.0
10,127,260,0.0
10,127,264,-0.75
10,127,272,0.0
10,127,295,0.0
10,127,355,-0.25
10,127,376,0.0
10,127,407,0.75
10,127,431,0.25
10,127,450,0.75
10,127,468,0.0
10,127,484,0.0
10,127,487,0.75
10,127,511,0.0
10,127,518,0.0
10,127,525,0.25
10,127,529,0.0
10,127,552,0.0
10,127,560,0.0
10,127,594,-0.75
10,127,612,0.0
10,127,620,0.0
10,127,646,0.0
10,127,648,-0.25
10,127,656,0.0
10,127,665,0.0
10,127,669,-0.25
10,127,676,0.0
10,127,695,0.25
10,127,701,0.0
10,127,715,0.0
10,127,725,0.0
10,127,726,0.0
10,127,745,0.0
10,127,751,0.0
10,127,773,0.0
10,127,802,0.0
10,127,803,0.0
10,127,892,0.0
10,127,918,0.0
10,127,931,0.0
10,127,973,0.0
10,127,989,0.0
10,127,1022,0.0
10,127,1023,0.0
10,127,1034,0.0
10,127,1064,0.75
10,127,1072,0.0
10,127,1088,0.0
10,127,1095,0.0
10,127,1097,0.0
10,127,1099,0.0
10,127,1123,0.0
10,127,1147,0.0
10,127,1157,0.0
10,127,1170,0.0
10,127,1190,0.0
10,127,1206,0.0
10,127,1219,0.0
10,127,1249,-0.25
10,127,1288,0.0
10,127,1310,0.0
10,127,1331,0.0
10,127,1353,0.0
10,127,1354,0.0
10,127,1356,0.0
10,127,1358,0.0
10,127,1379,0.5
10,127,1396,-0.5
10,127,1402,0.0
10,127,1424,0.0
10,127,1469,0.0
10,127,1476,0.0
10,127,1499,0.0
10,127,1525,0.0
10,127,1548,-0.25
10,127,1564,-0.25
10,127,1577,0.0
10,127,1609,0.0
10,127,1622,0.0
10,127,1662,0.0
10,127,1681,0.0
10,127,1684,0.0
10,127,1689,0.0
10,127,1746,0.0
10,127,1779,0.0
10,127,1784,0.0
10,127,1794,0.0
10,127,1839,0.0
10,127,1859,0.0
10,127,1883,0.0
10,127,1885,0.0
10,127,1980,0.0
10,127,1987,0.0
10,127,2019,0.0
10,127,2065,0.0
10,127,2088,0.0
10,127,2096,0.0
10,127,2193,0.75
10,127,2227,0.0
10,127,2243,0.0
10,127,2248,0.0
10,127,2259,0.0
10,127,2289,0.0
10,127,2295,0.0
10,127,2335,0.0
10,127,2340,0.0
10,127,2398,0.0
10,127,2400,0.0
10,127,2432,0.0
10,127,2438,0.0
10,127,2445,0.0
10,127,2484,0.0
10,127,2555,0.5
10,127,2578,0.0
10,127,2598,0.0
10,127,2600,0.0
10,127,2611,0.75
10,127,2666,-0.75
10,127,2672,0.0
10,127,2679,0.0
10,127,2693,0.75
10,127,2716,0.0
10,127,2753,0.0
10,127,2760,0.0
10,127,2771,0.0
10,127,2787,0.25
10,127,2789,-0.5
10,127,2798,-0.5
10,127,2813,0.0
10,127,2824,-0.75
10,127,2859,0.0
10,127,2894,0.0
10,127,2917,0.0
10,127,2942,-0.5
10,127,2957,0.0
10,127,3030,0.0
10,127,3064,0.0
10,127,3084,0.75
10,127,3108,0.0
10,127,3121,0.0
10,127,3156,0.0
10,127,3219,0.0
10,127,3220,0.5
10,127,3222,0.25
10,127,3249,0.25
10,127,3257,0.0
10,127,3326,0.0
10,127,3333,0.0
10,127,3335,0.0
10,127,3340,0.0
10,127,3380,0.75
10,127,3382,0.25
10,127,3385,0.0
10,127,3404,0.0
10,127,3405,0.5
10,127,3424,0.0
10,127,3433,-0.25
10,127,3442,0.0
10,127,3447,0.0
10,127,3454,0.0
10,127,3464,0.0
10,127,3499,0.0
10,127,3560,0.0
10,127,3574,0.0
10,127,3584,0.0
10,127,3597,0.0
10,127,3600,0.75
10,127,3605,0.0
10,127,3621,0.0
10,127,3657,0.0
10,127,3662,0.0
10,127,3680,0.0
10,127,3684,0.0
10,127,3698,0.75
10,127,3709,-0.5
10,127,3718,0.0
10,127,3754,0.75
10,127,3769,0.0
10,127,3773,-0.25
10,127,3796,0.0
10,127,3805,0.0
10,127,3815,0.0
10,127,3820,0.0
10,127,3880,-0.75
10,127,3915,0.0
10,127,3928,-0.5
10,127,3945,0.0
10,127,3969,-0.25
10,127,3978,0.0
10,127,4003,0.0
10,127,4007,0.0
10,127,4025,0.0
10,127,4075,0.0
10,127,4083,0.0
10,127,4157,-0.75
10,127,4163,0.0
10,127,4176,-0.25
10,127,4186,0.0
10,127,4192,0.0
10,127,4197,0.0
10,127,4209,0.0
10,127,4213,0.0
10,127,4231,0.5
10,127,4237,0.0
10,127,4256,0.0
10,127,4261,0.0
10,127,4263,0.0
10,127,4269,0.0
10,127,4293,0.0
10,127,4300,0.0
10,127,4313,-0.5
10,127,4346,0.0
10,127,4349,0.25
10,127,4365,0.0
10,127,4394,0.75
10,127,4404,0.0
10,127,4408,0.0
10,127,4411,0.0
10,127,4436,0.0
10,127,4441,0.5
10,127,4442,0.0
10,127,4446,0.0
10,127,4455,0.0
10,127,4480,0.0
10,127,4490,-0.5
10,127,4499,0.0
10,127,4501,0.0
10,127,4503,0.75
10,127,4506,-0.25
10,127,4529,-0.75
10,127,4561,-0.25
10,127,4568,0.0
10,127,4569,0.0
10,127,4578,0.0
10,127,4591,0.5
10,127,4605,0.0
10,127,4641,0.75
10,127,4664,0.25
10,127,4666,0.0
10,127,4678,0.0
10,127,4686,0.0
10,127,4698,0.25
10,127,4703,-0.75
10,127,4704,0.0
10,127,4709,0.0
10,127,4719,0.75
10,127,4727,0.0
10,127,4744,-0.75
10,127,4746,0.0
10,127,4770,0.0
10,127,4781,0.0
10,127,4813,-0.25
10,127,4851,0.75
10,127,4858,0.0
10,127,4870,0.0
10,127,4911,0.0
10,127,4980,0.0
10,127,5002,0.0
10,127,5019,0.25
10,127,5061,0.0
10,127,5078,-0.75
10,127,5083,0.0
10,127,5095,0.0
10,127,5103,0.75
10,127,5107,0.0
10,127,5115,0.0
10,127,5146,-0.25
10,127,5154,0.0
10,127,5180,0.0
10,127,5185,0.0
10,127,5195,0.0
10,127,5203,0.25
10,127,5243,0.0
10,127,5261,0.25
10,127,5282,0.0
10,127,5286,0.0
10,127,5301,0.75
10,127,5317,0.0
10,127,5324,0.0
10,127,5384,0.0
10,127,5386,0.75
10,127,5404,0.0
10,127,5422,0.0
10,127,5433,-0.5
10,127,5435,0.0
10,127,5454,0.0
10,127,5462,0.0
10,127,5476,0.0
10,127,5494,0.0
10,127,5511,-0.5
10,127,5523,0.0
10,127,5529,0.0
10,127,5550,0.0
10,127,5551,0.0
10,127,5556,0.0
10,127,5564,0.0
10,127,5577,0.25
10,127,5597,0.0
10,127,5599,0.0
10,127,5609,0.0
10,127,5612,0.75
10,127,5625,0.75
10,127,5657,0.0
10,127,5684,0.0
10,127,5711,0.0
10,127,5734,0.0
10,127,5788,0.5
10,127,5794,0.0
10,127,5795,0.0
10,127,5816,0.5
10,127,5825,0.0
10,127,5833,0.0
10,127,5834,-0.75
10,127,5835,0.0
10,127,5858,0.0
10,127,5860,-0.25
10,127,5902,-0.25
10,127,5903,0.0
10,127,5935,-0.25
10,127,5992,0.5
