study,cell,proposal,seed,round,S,M,J,allocation_phase,nonempty_questions,mean_trace_count,mean_entropy,mean_normalized_entropy,mean_effective_count,mean_effective_fraction,mean_largest_weight,mean_correct_trace_mass,mean_trace_age,buffer_rows_all_questions,buffer_active_questions,buffer_lifecycle,refresh
common_grid,PIS-S8-B8-U1,question,47,12,8,8,1,fixed_outer_round_weights,8,5.875,1.1059597480011505,0.6201359239020836,3.7448982903883916,0.614308124725794,0.45524872466921806,0.8749341890215874,0,651,104,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,47,13,8,8,1,fixed_outer_round_weights,8,6.25,1.0200968226353422,0.5597379425463905,3.443512221963193,0.5546243043211264,0.4797329157590866,0.941820003092289,0,701,112,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,47,14,8,8,1,fixed_outer_round_weights,8,6.375,1.450690100253347,0.7730337195521241,4.513558091624042,0.6885231559446738,0.29845135286450386,0.8156695626676083,0,752,120,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,47,15,8,8,1,fixed_outer_round_weights,8,7,1.394571240208221,0.7000153089361187,4.86004139096393,0.669443640916192,0.3307267837226391,0.9999573705717921,0,808,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,47,16,8,8,1,fixed_outer_round_weights,8,6.375,1.3158169650227212,0.7157158095293238,3.800623755606371,0.6005018949321914,0.2891946826130152,0.9251926355063915,0,814,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,47,17,8,8,1,fixed_outer_round_weights,8,7,1.384177782892315,0.6984739419642376,4.488402028281217,0.6244315588896093,0.314151082187891,0.8335127532482147,0,817,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,47,18,8,8,1,fixed_outer_round_weights,8,7.125,1.4227401751309796,0.732490237373768,4.536057523571702,0.6384573828038231,0.26809518598020077,0.9054064331576228,0,826,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,47,19,8,8,1,fixed_outer_round_weights,8,6.625,1.3573636912577145,0.7113291176221299,4.474202209003552,0.658812745530905,0.3290227521210909,0.9345983965322375,0,831,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,47,20,8,8,1,fixed_outer_round_weights,8,6.25,1.238333174035745,0.6654224280127893,4.01623149457267,0.619103785434183,0.4383853990584612,0.7142520984634757,0,830,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,47,21,8,8,1,fixed_outer_round_weights,8,6.625,1.3740432071400517,0.7720120034033303,4.336954973204406,0.6825928807033895,0.2887427620589733,0.9007843136787415,0,831,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,47,22,8,8,1,fixed_outer_round_weights,8,7,1.5002625172397945,0.7780676156697078,4.739385736332583,0.6871303929566577,0.24742894805967808,0.869344487786293,0,835,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,47,23,8,8,1,fixed_outer_round_weights,8,6.75,1.0642192719388044,0.5634048191640918,3.1492928386038095,0.46480701709977235,0.43647476844489574,0.8748078588396311,0,838,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,47,24,8,8,1,fixed_outer_round_weights,8,7,1.215956484871713,0.6319291946088132,3.85924377993574,0.5586623633563556,0.367980083450675,0.9411842059344053,0,836,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,47,25,8,8,1,fixed_outer_round_weights,8,6.625,0.5828669938566575,0.30328082116215344,1.9321002162448144,0.29057866636047847,0.7004959210753441,0.7049817256629467,0,840,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,47,26,8,8,1,fixed_outer_round_weights,8,7.125,1.533168724333513,0.7818055745604495,4.6790177939643955,0.6508962644507913,0.26152725890278816,0.7162354700267315,0,850,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,47,27,8,8,1,fixed_outer_round_weights,8,7.625,1.2923231781879991,0.637563916765363,4.619428717684114,0.6059543690245884,0.398031760007143,0.9475538395345211,0,859,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,47,28,8,8,1,fixed_outer_round_weights,8,7,0.953254084902912,0.48492861986860913,3.4642926408380963,0.4763060443973219,0.5638889651745558,0.8430110476911068,0,863,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,47,29,8,8,1,fixed_outer_round_weights,8,7.125,0.9414954093947709,0.483729377775876,2.842868565210255,0.4082807763041477,0.5115589592605829,0.7452766764909029,0,870,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,47,30,8,8,1,fixed_outer_round_weights,8,6.75,1.0342666163039367,0.5347467952029135,3.2486490526692986,0.46796709718059404,0.46409690007567406,0.8531026840209961,0,876,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,47,31,8,8,1,fixed_outer_round_weights,8,6.875,1.126663168396313,0.5762246912004125,3.741120755719581,0.5220017617840678,0.3987749870866537,0.981801338493824,0,879,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,0,8,8,1,fixed_outer_round_weights,8,6,1.2653728423176,0.7065832969098365,3.530383915097315,0.5834345956981466,0.36550625786185265,0.7499796189367771,0,48,8,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,1,8,8,1,fixed_outer_round_weights,8,6.375,1.1216561588255791,0.6057543755848296,3.59371103702978,0.5572021360570072,0.4027985408902168,0.8746458180248737,0,99,16,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,2,8,8,1,fixed_outer_round_weights,8,6.375,1.3137471221774457,0.7382511727848847,3.8659682140664327,0.6336015372229693,0.3438359256833792,0.7971188761293888,0,150,24,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,3,8,8,1,fixed_outer_round_weights,8,6.25,1.3095210467600702,0.7262025319134247,3.8574252080800675,0.6287999961938632,0.29820779897272587,0.9499047435820103,0,200,32,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,4,8,8,1,fixed_outer_round_weights,8,5.375,1.1219781598539311,0.6628865922303561,3.641227050667389,0.6895964343368575,0.43566124327480793,0.8532211519777775,0,243,40,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,5,8,8,1,fixed_outer_round_weights,8,5.625,1.1921077189899298,0.6921339644634192,3.3819649807028114,0.599984694314751,0.3768709097057581,0.7349721528589725,0,288,48,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,6,8,8,1,fixed_outer_round_weights,8,5.75,1.1406312090582749,0.639534179080453,3.788399449589503,0.6279845450032746,0.4593507293611765,0.7526612784713507,0,334,56,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,7,8,8,1,fixed_outer_round_weights,8,5.75,1.1780540442144314,0.6523281853806678,4.002068455242362,0.680360434621178,0.42355766519904137,0.7997855357825756,0,380,64,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,8,8,8,1,fixed_outer_round_weights,8,6.375,1.5104034814128215,0.8244970319450535,4.966954918476761,0.7649919366996956,0.2912127636373043,0.8540896084159613,0,431,72,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,9,8,8,1,fixed_outer_round_weights,8,6.625,1.1924975583956288,0.620754334911023,4.083244638677312,0.5993109188732018,0.4207359906286001,0.9174799611791968,0,484,80,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,10,8,8,1,fixed_outer_round_weights,8,6.25,1.092521872979773,0.6421542018604492,3.087470670289043,0.5487037454602913,0.4591758381575346,0.6560569647699594,0,534,88,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,11,8,8,1,fixed_outer_round_weights,8,6.125,1.49607089917845,0.8473617052850395,4.597293130129881,0.7630171835732052,0.2697029709815979,0.6699460092931986,0,583,96,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,12,8,8,1,fixed_outer_round_weights,8,7,1.3495392252924696,0.6966384157434421,3.8343772244314254,0.5480682238190675,0.3075495548546314,0.812421003356576,0,639,104,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,13,8,8,1,fixed_outer_round_weights,8,6.625,1.269192510211717,0.6914182640580824,3.8583485499951364,0.6054118756229507,0.3153846971690655,0.8767970334738493,0,692,112,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,14,8,8,1,fixed_outer_round_weights,8,6.25,1.455130036899724,0.8009999653810955,4.500196783132606,0.7260702376203733,0.2449319288134575,0.9999714959412813,0,742,120,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,15,8,8,1,fixed_outer_round_weights,8,6.75,1.2601713988849277,0.6685188352588367,3.9910914182010773,0.5973917068467389,0.3574400544166565,0.8332988023757935,0,796,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,16,8,8,1,fixed_outer_round_weights,8,7,1.2707331997315616,0.6660549351014171,4.115514162040841,0.6102486842748126,0.3494655638933182,0.8897242899984121,0,805,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,17,8,8,1,fixed_outer_round_weights,8,6.75,1.0452729720123168,0.5463302143295928,3.376007430922407,0.4993563787369879,0.44594194181263447,0.8428926318883896,0,813,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,18,8,8,1,fixed_outer_round_weights,8,7,1.2733626151509831,0.6543092608405213,4.430692871557434,0.6269812929976203,0.43036949075758457,0.8749728808179498,0,818,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,19,8,8,1,fixed_outer_round_weights,8,7.125,1.4008907610629642,0.7156996493314868,4.288526290387336,0.6029737445313026,0.3450794629752636,0.734364278614521,0,829,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,20,8,8,1,fixed_outer_round_weights,8,6.875,1.0211635377861528,0.5344906050782924,2.9649811681982507,0.42862012786131165,0.48777315206825733,0.6660802029073238,0,832,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,21,8,8,1,fixed_outer_round_weights,8,7.75,1.4617376322965896,0.7095278718053702,4.765282625661325,0.6071711811310235,0.3147152792662382,0.7835201136767864,0,844,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,22,8,8,1,fixed_outer_round_weights,8,7.25,1.5243203624274422,0.7696638543842275,5.220733526771449,0.7153258908932115,0.26017674058675766,0.8649659683578648,0,848,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,23,8,8,1,fixed_outer_round_weights,8,7,1.2740211332828721,0.6552313127019578,4.115018078611731,0.5834742135839072,0.34907030686736107,0.9632597891613841,0,852,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,24,8,8,1,fixed_outer_round_weights,8,6.625,1.6240585983723874,0.8682812268134111,5.089959047096906,0.7839615726548752,0.20539788156747818,0.8742811568081379,0,853,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,25,8,8,1,fixed_outer_round_weights,8,7.375,0.9163212304037341,0.4579773214788867,3.245425344807795,0.44437123824807717,0.5299431197345257,0.9998166747391224,0,862,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,26,8,8,1,fixed_outer_round_weights,8,7.125,1.3496646525215676,0.6651636349046498,4.871177657538957,0.6525158878648574,0.37844431586563587,0.8220710791647434,0,866,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,27,8,8,1,fixed_outer_round_weights,8,7.25,1.2983818796359066,0.6545315852175103,4.1104536636624545,0.5648785818180281,0.3367815352976322,0.9368555564433336,0,870,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,28,8,8,1,fixed_outer_round_weights,8,7.25,0.9391019119539883,0.4835282921101829,3.2525622853324156,0.459166310774457,0.5250809248536825,0.8250547153875232,0,875,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,29,8,8,1,fixed_outer_round_weights,8,7.375,1.5432308107251576,0.7769432572604368,4.955646911010601,0.6818623378842608,0.274866059422493,0.8154508825391531,0,890,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,30,8,8,1,fixed_outer_round_weights,8,7.375,1.3606619198172225,0.6807955225464073,4.455236774419111,0.6051175412525762,0.32654732652008533,0.908756167627871,0,905,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U1,question,73,31,8,8,1,fixed_outer_round_weights,8,7.25,1.494707497748253,0.7533426348681044,5.000412282465222,0.6875568132723444,0.28540752083063126,0.9166262000799179,0,915,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,0,8,8,4,fixed_outer_round_weights,8,7.375,1.0746986401567644,0.5410062344509035,3.355789778219204,0.4579177440117238,0.4080760236829519,0.955403309315443,0,59,8,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,1,8,8,4,fixed_outer_round_weights,8,6.625,0.996972233026063,0.5820757372722029,2.957692224780864,0.4882899942258422,0.5418049413710833,0.6222940981388092,0,112,16,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,2,8,8,4,fixed_outer_round_weights,8,6.25,1.0571108482896094,0.578830815306147,3.754353018854368,0.6018227179415119,0.49227502197027206,0.9776101130992174,0,162,24,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,3,8,8,4,fixed_outer_round_weights,8,7.5,1.597079541666886,0.795057201214282,4.987311629563051,0.670198491883783,0.21085961908102036,0.9809717359021306,0,222,32,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,4,8,8,4,fixed_outer_round_weights,8,6.75,0.9579728228770845,0.5209639475247936,3.182930940636152,0.48778242462314925,0.5438800975680351,0.7282556723803282,0,276,40,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,5,8,8,4,fixed_outer_round_weights,8,6.625,0.9742236248470658,0.5153957805925046,3.2456648450733128,0.47869086710101333,0.5051653385162354,0.8245606352575123,0,329,48,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,6,8,8,4,fixed_outer_round_weights,8,7.375,1.3827784275962094,0.6869477685889375,4.478615386538897,0.5921831500131889,0.3259843476116657,0.794529790058732,0,388,56,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,7,8,8,4,fixed_outer_round_weights,8,7.125,1.4277064225846843,0.7276488794159808,4.677178753234229,0.6562931900074311,0.30646160431206226,0.8034852901473641,0,445,64,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,8,8,8,4,fixed_outer_round_weights,8,6.625,1.1640707691010803,0.6025938167976271,3.6227754354726467,0.5409188063539333,0.3849205747246742,0.7687640003859997,0,498,72,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,9,8,8,4,fixed_outer_round_weights,8,6.875,1.2578780286785682,0.6378994653181387,4.347276464118359,0.6022865904327009,0.440885741263628,0.7995691914111376,0,553,80,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,10,8,8,4,fixed_outer_round_weights,8,5.5,0.8779668917679189,0.5099484765580627,2.5221932216462473,0.44848238854751343,0.6234783697873354,0.6087522907182574,0,597,88,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,11,8,8,4,fixed_outer_round_weights,8,7.125,1.3345148266313005,0.6626284905133314,4.507635370509735,0.6079082022384324,0.339055759832263,0.8997863661497831,0,654,96,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,12,8,8,4,fixed_outer_round_weights,8,7,1.163996456487828,0.5853933815447996,3.818232603072115,0.5223959116926304,0.4269906375557184,0.8835156066343188,0,710,104,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,13,8,8,4,fixed_outer_round_weights,8,6.875,1.4221153766412504,0.7395145277278734,4.437230785486822,0.6476447773902174,0.26491009443998337,0.9446392552927136,0,765,112,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,14,8,8,4,fixed_outer_round_weights,8,7.625,1.1750039685136284,0.5741965267356746,4.012640126692428,0.5162637136901225,0.43884328566491604,0.7577740289270878,0,826,120,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,15,8,8,4,fixed_outer_round_weights,8,7,1.2088545629675551,0.6162371466859237,3.7823448998458225,0.5185540877378945,0.44819136895239353,0.7354080267250538,0,882,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,16,8,8,4,fixed_outer_round_weights,8,6.875,0.8557264299717807,0.4444706480376907,2.6309802979229833,0.386481847443778,0.6000528074800968,0.6021273881196976,0,882,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,17,8,8,4,fixed_outer_round_weights,8,5.625,1.2317640869895243,0.7225494488750327,3.5279370113864106,0.6289360293220814,0.38124315068125725,0.7115187663584948,0,880,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,18,8,8,4,fixed_outer_round_weights,8,6.875,1.0747414186967483,0.5571604833767289,3.2544816746922596,0.47143109063904,0.4176246915012598,0.9426677729934454,0,876,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,19,8,8,4,fixed_outer_round_weights,8,6.5,1.1621469725591522,0.6174555976650092,3.5164491026559506,0.5320334794391559,0.4665732067078352,0.6723336139693856,0,871,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,20,8,8,4,fixed_outer_round_weights,8,6.125,1.0857360367323652,0.5946318732239838,2.985826219236498,0.47931846543689327,0.4901489429175854,0.6928102057427168,0,874,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,21,8,8,4,fixed_outer_round_weights,8,6.5,1.3382830423419303,0.6890354592840777,4.348325044955929,0.6426344585893762,0.39203665778040886,0.8562605753540993,0,869,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,22,8,8,4,fixed_outer_round_weights,8,5.875,1.3948351093160334,0.803011254010169,4.1341505011096205,0.7171914993439019,0.32497500255703926,0.7217516209930182,0,860,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,23,8,8,4,fixed_outer_round_weights,8,7,1.3101207489463516,0.6687331542080788,4.0840696963168455,0.5743686272813299,0.3610921837389469,0.8996471217833459,0,861,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,24,8,8,4,fixed_outer_round_weights,8,6.5,1.087500737946161,0.579139296980148,3.2647313221514125,0.49466524129790257,0.4983853939920664,0.5948611903004348,0,851,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,25,8,8,4,fixed_outer_round_weights,8,5.625,1.0051344502568968,0.562559847922303,3.0642106015786017,0.5085783126929897,0.5080933980643749,0.8318505240604281,0,845,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,26,8,8,4,fixed_outer_round_weights,8,6.25,1.3476380815902342,0.7447966347890469,4.273142062672988,0.6958204250225934,0.34336321987211704,0.7989484835416079,0,835,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,27,8,8,4,fixed_outer_round_weights,8,5.875,1.4524966190158286,0.8234697812613327,4.238542895797157,0.7241606665292709,0.2974274307489395,0.6636002529412508,0,825,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,28,8,8,4,fixed_outer_round_weights,8,5.25,1.110770261493596,0.6973609980695485,3.284270299273266,0.6456700776596257,0.45291116274893284,0.6094934176653624,0,812,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,29,8,8,4,fixed_outer_round_weights,8,5.25,0.9392556903836398,0.5807970780464776,2.552694605445494,0.5033947129759899,0.5848276298493147,0.4465452693402767,0,801,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,30,8,8,4,fixed_outer_round_weights,8,6.25,1.1806501464315162,0.6439314868156758,3.3572328060575076,0.5290878522049505,0.42006808519363403,0.8780602496117353,0,792,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,31,31,8,8,4,fixed_outer_round_weights,8,5.875,1.0004690481363516,0.5604669806500548,2.6964277655229965,0.4561287146115172,0.514578677713871,0.6852036751806736,0,786,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,0,8,8,4,fixed_outer_round_weights,8,6.25,1.1349509077162492,0.6171815705220699,3.6216500871979025,0.5715498190986665,0.4064122959971428,0.9019386246800423,0,50,8,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,1,8,8,4,fixed_outer_round_weights,8,5.875,1.161278984771059,0.6301773258055827,3.7458082524420444,0.5985353091833862,0.45158430002629757,0.6769365025684237,0,97,16,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,2,8,8,4,fixed_outer_round_weights,8,6.25,0.9820677062168572,0.5162731876119185,3.538744094782565,0.5277375103940601,0.5398848429322243,0.7178141577169299,0,147,24,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,3,8,8,4,fixed_outer_round_weights,8,6.625,1.112175817403347,0.5933088024816447,3.0273028784251097,0.4615260191807904,0.45598525553941727,0.5906339511275291,0,200,32,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,4,8,8,4,fixed_outer_round_weights,8,6.375,1.3507577005281781,0.7302033823006345,4.017570996235583,0.6244732202736356,0.3194207437336445,0.8724634703248739,0,251,40,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,5,8,8,4,fixed_outer_round_weights,8,7.125,1.553735737435299,0.7931567852967458,4.7613384106005565,0.6648199540330091,0.25881778821349144,0.6749818399548531,0,308,48,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,6,8,8,4,fixed_outer_round_weights,8,6.5,0.8615317995613759,0.4392539675724077,2.8764792430517216,0.4198637615581438,0.5143314134329557,0.9163664672523737,0,360,56,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,7,8,8,4,fixed_outer_round_weights,8,7,1.5410900426066958,0.7884018767937925,5.002098532213463,0.699744550014476,0.23054921068251133,0.9401532523334026,0,416,64,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,8,8,8,4,fixed_outer_round_weights,8,7.125,0.720601344020526,0.37275844418764864,2.3757343423159383,0.341704329021687,0.5842066146433353,0.997506994754076,0,473,72,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,9,8,8,4,fixed_outer_round_weights,8,7.625,1.0940916786895616,0.5387407078612636,3.9966033804864125,0.5241331701713613,0.4979272112250328,0.8211852246895432,0,534,80,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,10,8,8,4,fixed_outer_round_weights,8,6.625,1.0295422754077097,0.5426409936405525,2.973094048842347,0.4469531267058438,0.5065511297434568,0.58120939694345,0,587,88,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,11,8,8,4,fixed_outer_round_weights,8,6.875,1.2635000807922598,0.6617141425406725,4.251143085217663,0.6296188140279056,0.3614966943860054,0.9789626002311707,0,642,96,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,12,8,8,4,fixed_outer_round_weights,8,7,1.2489613289267447,0.6634761592744722,4.070512428521722,0.5860846711639401,0.392001373693347,0.7328146379441023,0,698,104,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,13,8,8,4,fixed_outer_round_weights,8,6.375,1.4259630486643273,0.7809453062516167,4.218759030001601,0.6822384901549047,0.2942173071205616,0.8332164380699396,0,749,112,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,14,8,8,4,fixed_outer_round_weights,8,6.5,1.3661374738769043,0.7191030157948706,4.658971507018036,0.6835782939154021,0.36442146450281143,0.9157255236059427,0,801,120,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,15,8,8,4,fixed_outer_round_weights,8,7.625,1.3272159986067578,0.6528691542155698,4.6318335909287764,0.6029812844700078,0.3525794539600611,0.837958425283432,0,862,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,16,8,8,4,fixed_outer_round_weights,8,7.625,1.651492030074162,0.8181655649230276,5.44957544164722,0.7236343673383256,0.23217393644154072,0.7842460088431835,0,868,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,17,8,8,4,fixed_outer_round_weights,8,7.125,1.451387754531538,0.7368916658249632,4.600890750509024,0.6380737503749546,0.2614484168589115,0.8565213661640882,0,870,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,18,8,8,4,fixed_outer_round_weights,8,7,1.266237485897138,0.6395558816923106,3.9883039073862148,0.5570666367701742,0.351250983774662,0.875341534614563,0,875,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,19,8,8,4,fixed_outer_round_weights,8,7.5,1.4351014352080336,0.7121223314936067,4.152749949828717,0.552143035797206,0.3107312209904194,0.747913209721446,0,882,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,20,8,8,4,fixed_outer_round_weights,8,6.5,1.268500215464895,0.6515781557837091,4.292558547708606,0.620416066135218,0.45439524576067924,0.7165109869092703,0,877,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,21,8,8,4,fixed_outer_round_weights,8,6.375,1.4126264447300385,0.7570551692808531,4.722898858522557,0.7253397398034077,0.33676369301974773,0.7426182869821787,0,871,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,22,8,8,4,fixed_outer_round_weights,8,6,1.4057979822648483,0.78819991251575,4.2095600152495365,0.6968041721729569,0.28365054354071617,0.8656681375578046,0,865,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,23,8,8,4,fixed_outer_round_weights,8,4.5,0.7004444007636025,0.46425112061247975,2.2268877054242973,0.5181383060432359,0.6170285381376743,0.7970894165337086,0,849,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,24,8,8,4,fixed_outer_round_weights,8,5.375,1.0526057690563262,0.6241348376756791,3.256570744319889,0.5912682032438586,0.4922732301056385,0.7718257019296288,0,835,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,25,8,8,4,fixed_outer_round_weights,8,5.625,1.001578680361632,0.6148331894158349,2.789488836320196,0.5129810697318747,0.56263074465096,0.6309132413589396,0,830,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,26,8,8,4,fixed_outer_round_weights,8,5.375,1.2359719585448454,0.7379063404686457,3.372493383907686,0.6234011665918713,0.40854737535119057,0.7677366994321346,0,824,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,27,8,8,4,fixed_outer_round_weights,8,6.875,1.5174742749859629,0.7931411937409618,4.620116733590741,0.6795219868697956,0.25412636063992977,0.8224626369774342,0,822,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,28,8,8,4,fixed_outer_round_weights,8,6.5,1.0165861912666037,0.5316597691281668,3.3625147328374387,0.5030975558099755,0.540912440046668,0.600619618780911,0,818,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,29,8,8,4,fixed_outer_round_weights,8,5.875,1.1879080091858776,0.6452201641385479,3.683409362504782,0.5969552744577842,0.4191986657679081,0.9477932155132294,0,814,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,30,8,8,4,fixed_outer_round_weights,8,5.5,0.8087092073358327,0.5037091420890418,2.4166987087262006,0.4734351085579493,0.5430024769157171,0.9569138502702117,0,799,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,47,31,8,8,4,fixed_outer_round_weights,8,5.75,1.0664439645794133,0.6050641035102635,3.242519559129451,0.5503966839259579,0.46907931938767433,0.8199174012988806,0,796,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,0,8,8,4,fixed_outer_round_weights,8,6,1.2653728423176,0.7065832969098365,3.530383915097315,0.5834345956981466,0.36550625786185265,0.7499796189367771,0,48,8,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,1,8,8,4,fixed_outer_round_weights,8,6.5,1.0939013647562665,0.5883829540147771,3.171511222229308,0.49224032175049315,0.4480610229074955,0.7496814802289009,0,100,16,fresh_round,outer_round
